country,year,GDP_Growth_Rate_pct,Inflation_Rate_pct,Unemployment_Rate_pct,Current_Account_Balance_USD_bn,Gross_Govt_Debt_pct_GDP,GDP_Current_Prices_USD_bn
MYS,1997,7.3,2.7,2.4,-5.935,29.6,109.116
MYS,1998,-7.4,5.3,3.2,9.529,33.6,78.639
MYS,1999,6.1,2.7,3.4,12.604,34.4,86.203
MYS,2000,8.7,1.6,3.1,8.488,32.5,102.149
MYS,2001,0.5,1.4,3.7,7.287,38.1,101.054
MYS,2002,5.4,1.8,3.5,7.19,39.5,109.833
MYS,2003,5.8,1.1,3.6,13.381,41.4,120.025
MYS,2004,6.8,1.4,3.6,15.079,42.0,135.869
MYS,2005,5.0,3.0,3.6,20.693,40.8,150.345
MYS,2006,5.6,3.6,3.3,26.179,39.7,170.41
MYS,2007,6.3,2.0,3.2,29.727,39.3,202.732
MYS,2008,4.8,5.4,3.3,39.424,39.4,241.946
MYS,2009,-1.5,0.6,3.7,31.415,50.4,211.847
MYS,2010,7.5,1.7,3.3,25.711,51.2,258.64
MYS,2011,5.3,3.2,3.1,32.459,51.9,302.184
MYS,2012,5.5,1.7,3.0,16.245,53.8,318.909
MYS,2013,4.7,2.1,3.1,11.262,55.7,327.869
MYS,2014,6.0,3.1,2.9,14.835,55.4,342.868
MYS,2015,5.0,2.1,3.2,9.001,57.0,301.355
MYS,2016,4.4,2.1,3.5,7.21,55.8,301.256
MYS,2017,5.8,3.8,3.4,8.905,54.4,319.109
MYS,2018,4.8,1.0,3.3,8.003,55.6,358.783
MYS,2019,4.4,0.7,3.3,12.774,57.1,365.178
MYS,2020,-5.5,-1.1,4.5,14.058,67.7,337.456
MYS,2021,3.3,2.5,4.6,14.524,69.2,373.785
MYS,2022,9.0,3.4,3.9,13.002,65.5,407.83
MYS,2023,3.5,2.5,3.2,4.396,69.7,399.949
MYS,2024,5.1,1.8,3.2,6.056,70.1,422.227
MYS,2025,4.5,1.6,3.0,7.161,70.4,470.572
MYS,2026,4.0,2.2,3.0,9.187,70.5,505.364
MYS,2027,4.0,2.0,3.0,10.72,70.6,537.582
MYS,2028,4.0,2.0,3.0,12.176,70.7,572.617
MYS,2029,4.0,2.0,3.0,12.716,70.6,608.846
MYS,2030,4.0,2.0,3.0,13.619,70.7,646.456
MDV,1980,18.8,27.9,,-0.01,,0.063
MDV,1981,7.9,11.1,,-0.005,,0.073
MDV,1982,7.5,-0.8,,-0.004,,0.087
MDV,1983,4.4,9.9,,-0.01,,0.094
MDV,1984,17.4,1.0,,-0.004,,0.113
MDV,1985,13.8,-9.2,,0.006,,0.134
MDV,1986,8.6,9.1,,0.011,,0.158
MDV,1987,8.9,11.7,,0.02,,0.149
MDV,1988,8.7,6.5,,0.022,,0.178
MDV,1989,9.3,7.2,,0.022,,0.201
MDV,1990,-4.0,15.5,,0.029,,0.231
MDV,1991,6.9,12.5,,0.006,,0.262
MDV,1992,6.5,16.9,,-0.02,,0.306
MDV,1993,5.4,20.1,,-0.054,,0.346
MDV,1994,7.5,3.4,,-0.011,,0.382
MDV,1995,7.4,5.5,,-0.018,,0.466
MDV,1996,9.1,6.2,,-0.007,,0.527
MDV,1997,10.4,7.6,,-0.035,38.1,0.652
MDV,1998,9.8,-1.4,,-0.022,39.3,0.693
MDV,1999,7.2,3.0,,-0.079,38.9,0.756
MDV,2000,4.7,-1.2,,-0.051,39.0,0.801
MDV,2001,1.5,0.7,,-0.059,41.8,0.767
MDV,2002,6.1,0.9,,-0.036,44.3,0.828
MDV,2003,14.2,-2.8,,-0.031,37.6,1.052
MDV,2004,6.0,6.3,,-0.122,34.7,1.227
MDV,2005,-11.2,2.5,,-0.273,43.2,1.163
MDV,2006,23.6,3.5,,-0.302,36.8,1.575
MDV,2007,7.1,6.8,,-0.266,35.8,1.868
MDV,2008,9.0,12.0,,-0.61,39.0,2.272
MDV,2009,-8.2,4.5,,-0.226,48.4,2.345
MDV,2010,6.8,6.1,,-0.19,52.7,2.588
MDV,2011,8.6,11.3,,-0.39,51.9,2.629
MDV,2012,2.4,10.9,,-0.192,57.1,2.885
MDV,2013,7.0,4.0,,-0.141,55.9,3.286
MDV,2014,7.8,2.4,,-0.135,55.1,3.69
MDV,2015,4.0,1.4,,-0.307,54.8,4.118
MDV,2016,6.6,0.8,,-1.032,61.9,4.398
MDV,2017,7.1,2.3,,-0.995,63.8,4.809
MDV,2018,8.7,1.4,,-1.503,70.7,5.398
MDV,2019,7.3,1.3,,-1.49,77.2,5.716
MDV,2020,-32.9,-1.6,,-1.3,155.7,3.706
MDV,2021,37.5,0.2,,-0.453,123.4,5.24
MDV,2022,13.8,2.6,,-1.003,111.6,6.168
MDV,2023,4.9,2.6,,-1.4,122.4,6.611
MDV,2024,3.3,1.4,,-1.257,133.3,7.052
MDV,2025,4.8,3.9,,-0.958,131.8,7.676
MDV,2026,4.5,2.5,,-0.924,135.9,8.221
MDV,2027,4.1,2.0,,-0.959,140.3,8.729
MDV,2028,4.0,2.0,,-0.895,143.7,9.26
MDV,2029,4.0,2.0,,-0.931,145.8,9.824
MDV,2030,4.0,2.0,,-0.871,146.5,10.426
MLI,1980,3.3,20.3,,-0.124,,2.031
MLI,1981,-4.5,12.7,,-0.14,,1.66
MLI,1982,-11.6,3.9,,-0.115,,1.468
MLI,1983,3.2,10.5,,-0.103,,1.418
MLI,1984,2.4,10.7,,-0.119,,1.416
MLI,1985,3.2,9.1,,-0.21,,1.426
MLI,1986,6.1,-1.4,,-0.254,,1.981
MLI,1987,2.5,-14.9,,-0.214,,2.308
MLI,1988,0.1,8.9,,-0.241,,2.316
MLI,1989,10.7,-0.2,,0.022,,2.827
MLI,1990,9.3,1.6,,-0.03,,3.223
MLI,1991,7.7,1.5,,0.041,,3.284
MLI,1992,-1.6,-5.9,,-0.008,,3.372
MLI,1993,3.6,-0.6,,0.016,,3.362
MLI,1994,3.8,24.3,,-0.09,,2.575
MLI,1995,3.0,11.6,,-0.102,,3.337
MLI,1996,7.3,6.5,,-0.243,,3.416
MLI,1997,4.8,-0.7,,-0.18,,3.208
MLI,1998,2.9,4.1,,-0.181,,3.328
MLI,1999,6.2,-1.2,,-0.217,,3.444
MLI,2000,-0.1,-0.8,,-0.257,90.5,2.963
MLI,2001,15.4,5.2,,-0.307,77.5,3.468
MLI,2002,3.1,5.0,,-0.08,42.6,3.905
MLI,2003,9.1,-1.3,,-0.278,44.1,4.713
MLI,2004,1.6,-3.1,,-0.375,42.4,5.452
MLI,2005,6.5,6.4,,-0.445,46.6,6.251
MLI,2006,4.7,1.6,,-0.225,18.1,6.906
MLI,2007,3.5,1.4,,-0.454,18.5,8.157
MLI,2008,4.8,9.2,,-1.337,20.1,9.871
MLI,2009,4.7,2.4,,-1.117,21.9,10.249
MLI,2010,5.4,1.2,,-1.147,25.3,10.698
MLI,2011,3.2,3.0,,-0.657,24.0,12.993
MLI,2012,-0.8,5.3,,-0.273,25.4,12.45
MLI,2013,2.3,-0.6,,-0.382,26.4,13.243
MLI,2014,7.1,0.9,,-0.676,26.9,14.369
MLI,2015,6.2,1.4,,-0.698,30.7,13.106
MLI,2016,5.9,-1.8,,-1.015,37.2,14.022
MLI,2017,5.3,2.4,,-1.119,38.2,15.36
MLI,2018,4.7,1.9,,-0.837,37.5,17.079
MLI,2019,4.8,-3.0,,-1.289,40.7,17.281
MLI,2020,-1.2,0.5,,-0.38,47.3,17.491
MLI,2021,3.1,3.8,,-1.469,51.6,19.32
MLI,2022,3.5,9.7,,-1.479,50.3,19.319
MLI,2023,4.7,2.1,,-1.611,51.9,21.184
MLI,2024,4.7,3.2,,-1.058,51.7,22.789
MLI,2025,5.0,3.5,,-1.175,48.9,25.591
MLI,2026,5.4,2.0,,-0.73,48.0,28.478
MLI,2027,5.2,2.0,,-0.77,47.3,30.479
MLI,2028,5.1,2.0,,-1.004,46.8,32.617
MLI,2029,5.1,2.0,,-1.299,46.5,34.931
MLI,2030,5.1,2.0,,-1.694,46.3,37.414
MLT,2001,-0.8,2.5,7.6,-0.064,70.0,4.072
MLT,2002,2.7,2.6,7.0,0.045,65.1,4.462
MLT,2003,3.7,1.9,7.6,-0.067,68.6,5.425
MLT,2004,0.4,2.7,7.2,-0.332,70.4,6.109
MLT,2005,2.9,2.5,6.9,-0.523,70.2,6.392
MLT,2006,2.3,2.6,6.8,-0.635,64.5,6.783
MLT,2007,5.0,0.7,6.5,-0.307,62.0,7.972
MLT,2008,4.4,4.7,6.0,-0.095,61.5,9.171
MLT,2009,-1.4,1.8,6.9,-0.563,66.0,8.76
MLT,2010,6.2,2.0,6.8,-0.408,65.0,9.104
MLT,2011,1.0,2.5,6.4,-0.019,68.9,9.788
MLT,2012,4.1,3.2,6.2,0.157,65.6,9.616
MLT,2013,6.3,1.0,6.1,0.27,64.9,10.797
MLT,2014,7.6,0.8,5.7,0.989,60.7,11.891
MLT,2015,9.6,1.2,5.4,0.299,55.0,11.342
MLT,2016,4.1,0.9,4.7,-0.066,53.1,12.022
MLT,2017,13.0,1.3,4.0,2.68,45.6,14.156
MLT,2018,7.2,1.7,4.0,2.156,41.4,16.161
MLT,2019,4.1,1.5,4.1,2.924,39.2,16.34
MLT,2020,-3.5,0.8,4.9,2.625,48.6,16.392
MLT,2021,13.4,0.7,3.8,1.851,49.6,19.753
MLT,2022,2.5,6.1,3.5,-0.145,50.1,18.943
MLT,2023,10.6,5.6,3.5,1.422,46.8,22.617
MLT,2024,6.8,2.4,3.1,1.38,46.2,24.964
MLT,2025,3.9,2.4,2.5,1.421,46.9,27.745
MLT,2026,3.9,2.0,2.5,1.339,47.3,30.437
MLT,2027,4.0,2.0,2.5,1.235,47.2,32.211
MLT,2028,4.0,2.0,2.5,1.274,47.2,34.114
MLT,2029,4.0,2.0,2.5,1.286,47.1,36.158
MLT,2030,4.0,2.0,2.5,1.309,47.1,38.339
MHL,1998,-0.6,,,-0.013,18.1,0.112
MHL,1999,-1.3,,,-0.014,26.1,0.113
MHL,2000,2.7,,,-0.015,27.3,0.115
MHL,2001,7.1,,,-0.006,32.7,0.123
MHL,2002,3.5,,,0.008,37.2,0.132
MHL,2003,-1.6,,,-0.001,43.7,0.131
MHL,2004,-0.7,2.0,,0.005,46.8,0.133
MHL,2005,1.8,3.5,,0.009,45.8,0.138
MHL,2006,0.2,5.3,,-0.004,44.4,0.143
MHL,2007,3.7,2.6,,0.003,42.2,0.15
MHL,2008,-7.6,14.7,,0.001,44.1,0.147
MHL,2009,3.7,0.5,,-0.018,41.2,0.151
MHL,2010,5.6,1.8,,-0.029,38.8,0.161
MHL,2011,-0.5,5.4,,-0.001,35.9,0.172
MHL,2012,-1.3,4.3,,-0.007,37.6,0.181
MHL,2013,3.8,1.9,,-0.017,33.4,0.186
MHL,2014,-1.3,1.1,,-0.001,34.9,0.186
MHL,2015,1.9,-2.2,,0.021,33.9,0.184
MHL,2016,2.5,-1.5,,0.02,29.2,0.202
MHL,2017,3.6,0.1,,-0.002,26.5,0.214
MHL,2018,5.5,0.8,,-0.004,24.7,0.22
MHL,2019,10.5,-0.1,,-0.073,25.1,0.233
MHL,2020,-2.8,-0.7,,0.036,21.7,0.242
MHL,2021,1.2,2.2,,0.059,20.1,0.259
MHL,2022,-1.1,2.8,,0.025,19.8,0.253
MHL,2023,-4.0,7.4,,0.044,18.2,0.259
MHL,2024,3.0,5.2,,0.039,13.2,0.281
MHL,2025,2.5,5.2,,0.031,10.6,0.302
MHL,2026,4.1,5.9,,0.013,14.9,0.332
MHL,2027,2.4,5.2,,0.028,13.2,0.357
MHL,2028,1.9,3.3,,0.022,11.9,0.376
MHL,2029,1.8,2.4,,0.018,11.4,0.392
MHL,2030,1.6,2.4,,0.014,10.9,0.408
MRT,1991,0.0,5.6,,-0.083,,2.055
MRT,1992,1.8,10.1,,-0.073,,2.164
MRT,1993,5.9,9.4,,-0.095,,1.847
MRT,1994,-3.1,4.1,,-0.023,,1.945
MRT,1995,9.8,6.5,,0.007,,2.092
MRT,1996,5.8,4.7,,-0.003,,2.132
MRT,1997,-4.0,4.6,,-0.032,,2.072
MRT,1998,2.8,8.0,,-0.018,,2.027
MRT,1999,3.7,4.1,,-0.03,,1.986
MRT,2000,-3.9,3.3,,-0.098,55.5,1.78
MRT,2001,-0.8,4.7,,-0.131,63.5,1.746
MRT,2002,1.4,3.9,,0.035,59.5,1.777
MRT,2003,6.9,5.2,,-0.175,22.9,2.051
MRT,2004,4.7,10.4,,-0.517,22.0,2.362
MRT,2005,8.6,12.1,,-0.877,71.1,2.936
MRT,2006,18.3,6.2,,0.148,38.0,4.009
MRT,2007,-2.0,7.3,,-0.406,61.5,4.328
MRT,2008,-0.3,7.5,,-0.479,57.2,5.138
MRT,2009,0.1,2.1,,-0.492,54.3,4.725
MRT,2010,2.6,6.3,,-0.357,43.9,5.637
MRT,2011,4.2,5.7,,-0.259,38.8,6.782
MRT,2012,4.5,4.9,,-1.264,39.3,6.721
MRT,2013,4.2,4.1,,-1.262,40.7,7.331
MRT,2014,4.3,3.8,,-1.471,49.5,6.615
MRT,2015,5.4,0.5,,-0.956,59.9,6.182
MRT,2016,1.3,1.5,,-0.707,57.6,6.414
MRT,2017,6.3,2.3,,-0.681,55.7,6.826
MRT,2018,4.8,3.1,,-0.976,59.2,7.472
MRT,2019,3.1,2.3,,-0.831,57.7,7.894
MRT,2020,-0.4,2.4,,-0.576,56.5,8.464
MRT,2021,0.7,3.6,,-0.782,54.5,9.126
MRT,2022,6.8,9.6,,-1.424,50.5,9.564
MRT,2023,6.8,4.9,,-0.935,47.1,10.724
MRT,2024,6.3,2.5,,-1.039,42.8,11.003
MRT,2025,4.0,2.5,,-0.865,41.2,11.953
MRT,2026,4.3,3.5,,-0.918,40.6,12.854
MRT,2027,4.4,3.8,,-0.837,41.0,13.463
MRT,2028,5.6,4.0,,-0.744,40.5,14.325
MRT,2029,4.6,4.0,,-0.926,40.2,15.135
MRT,2030,3.0,4.0,,-1.152,41.7,15.498
MUS,1980,-10.1,33.0,,-0.117,,1.242
MUS,1981,5.9,26.4,,-0.147,,1.179
MUS,1982,5.5,13.4,20.6,-0.041,,1.131
MUS,1983,0.4,7.5,19.7,-0.019,,1.198
MUS,1984,4.8,5.5,17.6,-0.051,,1.108
MUS,1985,6.9,8.3,15.3,-0.03,,1.122
MUS,1986,9.7,4.3,10.9,0.094,,1.515
MUS,1987,10.2,0.7,6.0,0.065,,1.919
MUS,1988,6.8,3.6,3.9,-0.056,,2.225
MUS,1989,4.5,13.6,3.6,-0.104,,2.286
MUS,1990,7.2,10.7,2.8,-0.119,,2.743
MUS,1991,4.4,12.8,2.7,-0.017,,3.017
MUS,1992,6.5,2.9,3.3,0.0,,3.398
MUS,1993,5.1,15.3,3.9,-0.092,,3.502
MUS,1994,4.1,7.3,4.5,-0.232,,3.887
MUS,1995,4.3,6.0,5.1,-0.022,,4.439
MUS,1996,5.6,6.6,5.8,0.034,,4.59
MUS,1997,5.7,6.8,6.6,-0.089,,4.31
MUS,1998,6.1,6.8,6.9,0.003,,4.354
MUS,1999,2.6,6.9,7.7,-0.124,,4.597
MUS,2000,8.2,4.2,6.5,-0.034,56.9,4.935
MUS,2001,3.2,5.4,6.8,0.276,58.2,4.882
MUS,2002,1.6,6.4,7.2,0.249,63.0,5.123
MUS,2003,6.0,2.7,7.7,0.095,66.9,6.155
MUS,2004,4.3,4.7,8.4,-0.116,59.4,6.962
MUS,2005,1.5,4.9,9.6,-0.324,58.3,6.867
MUS,2006,4.5,8.9,9.1,-0.612,55.3,7.123
MUS,2007,5.7,8.8,8.5,-0.423,48.8,8.26
MUS,2008,5.4,9.7,7.2,-0.971,48.8,10.125
MUS,2009,3.3,2.5,7.3,-0.656,56.8,9.252
MUS,2010,4.4,2.9,7.8,-1.006,54.4,10.138
MUS,2011,4.1,6.5,7.9,-1.538,54.9,11.673
MUS,2012,3.5,3.9,8.1,-0.827,54.2,11.826
MUS,2013,3.4,3.5,8.0,-0.75,56.5,12.293
MUS,2014,3.8,3.2,7.8,-0.69,59.1,13.074
MUS,2015,3.7,1.3,7.9,-0.417,63.0,12.007
MUS,2016,3.9,1.0,7.3,-0.491,62.6,12.594
MUS,2017,3.9,3.7,7.1,-0.612,61.3,13.714
MUS,2018,4.0,3.2,6.9,-0.555,63.1,14.736
MUS,2019,2.9,0.5,6.7,-0.718,81.1,14.436
MUS,2020,-14.5,2.5,9.2,-1.013,91.9,11.408
MUS,2021,3.4,4.0,9.1,-1.504,86.1,11.484
MUS,2022,8.7,10.8,6.8,-1.434,81.8,12.908
MUS,2023,5.0,7.0,6.1,-0.725,81.5,14.101
MUS,2024,4.9,3.6,5.8,-0.972,87.9,14.986
MUS,2025,3.2,3.9,5.9,-0.754,88.1,15.73
MUS,2026,3.4,3.6,5.9,-0.953,87.4,16.756
MUS,2027,3.4,3.5,5.9,-0.748,84.2,17.848
MUS,2028,3.4,3.5,5.9,-0.65,81.0,18.997
MUS,2029,3.4,3.5,5.9,-0.52,77.9,20.196
MUS,2030,3.4,3.5,5.9,-0.374,75.1,21.447
MEX,1980,9.5,26.5,1.2,-12.32,,242.153
MEX,1981,9.6,28.0,0.9,-18.278,,311.012
MEX,1982,0.0,59.1,4.2,-1.785,,225.706
MEX,1983,-4.6,101.8,6.1,13.611,,184.01
MEX,1984,3.5,65.4,5.6,11.233,,217.001
MEX,1985,1.9,57.8,4.4,5.033,,230.272
MEX,1986,-3.9,86.4,4.3,0.555,,159.434
MEX,1987,2.1,132.0,3.9,8.02,,174.84
MEX,1988,1.2,113.5,3.5,-2.44,,213.893
MEX,1989,3.6,19.9,2.9,-7.662,,260.663
MEX,1990,5.3,26.7,2.7,-10.35,,307.613
MEX,1991,4.0,22.6,2.7,-21.607,,368.772
MEX,1992,3.6,15.5,2.8,-36.147,,427.661
MEX,1993,2.9,9.8,3.4,-34.164,,530.226
MEX,1994,4.4,7.0,3.7,-42.911,,553.618
MEX,1995,-5.9,35.1,6.2,-1.577,,380.182
MEX,1996,6.2,34.3,5.5,-2.507,42.5,432.158
MEX,1997,7.2,20.6,3.7,-7.665,39.1,523.45
MEX,1998,6.2,15.9,3.2,-15.992,39.7,557.485
MEX,1999,2.8,16.6,2.5,-13.999,41.7,631.24
MEX,2000,5.0,9.5,2.2,-18.752,38.5,742.061
MEX,2001,-0.5,6.4,2.8,-17.491,37.3,796.055
MEX,2002,-0.2,5.0,3.0,-12.398,39.9,810.666
MEX,2003,1.2,4.6,3.4,-4.032,42.1,765.55
MEX,2004,3.6,4.7,3.9,-3.809,38.9,819.459
MEX,2005,2.1,4.0,3.5,-5.721,36.8,917.572
MEX,2006,4.8,3.6,3.6,-3.23,35.8,1020.265
MEX,2007,2.1,4.0,3.7,-9.311,35.5,1102.356
MEX,2008,0.9,5.1,3.9,-16.341,40.6,1161.553
MEX,2009,-6.3,5.3,5.4,-7.085,41.7,943.437
MEX,2010,5.0,4.2,5.3,-3.754,40.2,1105.424
MEX,2011,3.4,3.4,5.2,-10.544,41.2,1229.014
MEX,2012,3.6,4.1,4.9,-17.696,40.8,1255.11
MEX,2013,0.9,3.8,4.9,-31.778,44.1,1327.436
MEX,2014,2.5,4.0,4.8,-24.853,47.1,1364.508
MEX,2015,2.7,2.7,4.3,-31.536,51.0,1213.294
MEX,2016,1.8,2.8,3.9,-25.282,55.0,1112.233
MEX,2017,1.9,6.0,3.4,-21.403,52.5,1190.721
MEX,2018,2.0,4.9,3.3,-25.932,52.2,1256.3
MEX,2019,-0.4,3.6,3.5,-3.871,51.9,1304.106
MEX,2020,-8.4,3.4,4.4,26.871,58.5,1121.065
MEX,2021,6.0,5.7,4.1,-4.563,56.7,1316.569
MEX,2022,3.7,7.9,3.3,-18.92,53.8,1466.935
MEX,2023,3.4,5.5,2.8,-12.595,52.6,1798.318
MEX,2024,1.4,4.7,2.7,-16.74,58.3,1856.366
MEX,2025,1.0,3.9,2.9,-4.642,58.9,1862.74
MEX,2026,1.5,3.3,3.1,-6.989,59.9,2030.999
MEX,2027,2.0,3.0,3.0,-10.992,60.7,2125.974
MEX,2028,2.1,3.0,3.0,-11.949,61.0,2226.997
MEX,2029,2.1,3.0,3.0,-13.786,61.2,2332.093
MEX,2030,2.1,3.0,3.0,-14.547,61.5,2442.324
FSM,1996,-3.3,2.8,,-0.042,43.4,0.221
FSM,1997,-6.2,2.7,,-0.064,47.2,0.207
FSM,1998,2.9,1.6,,-0.055,42.1,0.219
FSM,1999,1.1,1.9,,-0.046,35.9,0.22
FSM,2000,4.3,1.8,,-0.034,27.1,0.233
FSM,2001,2.1,1.3,,-0.042,23.8,0.24
FSM,2002,0.3,-0.2,,-0.024,24.3,0.24
FSM,2003,1.6,-0.2,,-0.015,24.9,0.243
FSM,2004,-3.2,1.7,,-0.044,25.7,0.236
FSM,2005,2.4,4.1,,-0.025,25.0,0.247
FSM,2006,-0.3,4.4,,-0.039,25.4,0.25
FSM,2007,-1.7,3.6,,-0.027,26.0,0.253
FSM,2008,-2.6,6.6,,-0.05,29.2,0.261
FSM,2009,1.1,8.2,,-0.059,31.1,0.277
FSM,2010,2.0,3.6,,-0.052,29.4,0.292
FSM,2011,3.8,3.9,,-0.06,28.6,0.308
FSM,2012,-1.7,6.3,,-0.044,27.3,0.324
FSM,2013,-3.7,2.1,,-0.032,27.9,0.314
FSM,2014,-2.6,0.7,,0.02,28.4,0.316
FSM,2015,4.5,0.0,,0.014,26.0,0.312
FSM,2016,1.0,-0.9,,0.024,24.6,0.327
FSM,2017,2.3,0.1,,0.038,23.9,0.361
FSM,2018,0.5,1.0,,0.085,21.0,0.394
FSM,2019,3.4,2.2,,0.064,19.7,0.395
FSM,2020,-2.0,1.0,,-0.022,21.5,0.373
FSM,2021,3.1,1.8,,0.009,17.0,0.392
FSM,2022,-2.9,5.0,,0.037,15.1,0.416
FSM,2023,0.5,6.2,,0.017,12.9,0.444
FSM,2024,0.7,5.4,,0.005,10.9,0.471
FSM,2025,1.0,4.1,,-0.004,9.3,0.495
FSM,2026,1.4,3.4,,-0.018,6.8,0.519
FSM,2027,0.8,2.4,,-0.019,4.9,0.535
FSM,2028,0.7,2.2,,-0.02,3.4,0.551
FSM,2029,0.7,2.2,,-0.025,2.7,0.567
FSM,2030,0.7,2.2,,-0.027,2.4,0.584
MDA,1991,-17.5,,,0.083,,
MDA,1992,-29.7,,,-0.039,,0.864
MDA,1993,-1.2,788.5,2.9,-0.181,,1.11
MDA,1994,-30.9,329.6,15.0,-0.098,,1.158
MDA,1995,-1.4,30.2,14.4,-0.085,79.5,1.441
MDA,1996,-5.9,23.5,13.0,-0.192,87.5,1.694
MDA,1997,1.6,11.8,12.0,-0.275,89.0,1.928
MDA,1998,-6.5,7.7,9.2,-0.335,159.4,1.697
MDA,1999,-3.4,39.3,11.1,-0.068,150.7,1.172
MDA,2000,2.1,31.2,8.5,-0.098,89.1,1.315
MDA,2001,6.1,9.6,7.3,-0.027,85.4,1.481
MDA,2002,7.8,5.2,6.8,-0.02,80.3,1.662
MDA,2003,6.6,11.7,7.9,-0.13,68.1,1.981
MDA,2004,7.4,12.4,8.1,-0.046,49.3,2.598
MDA,2005,7.5,11.9,7.3,-0.226,40.4,2.988
MDA,2006,4.8,12.7,7.4,-0.386,35.0,3.408
MDA,2007,3.0,12.4,5.1,-0.671,28.3,4.401
MDA,2008,7.8,12.7,4.0,-0.976,22.2,6.055
MDA,2009,-6.0,0.0,6.4,-0.485,32.6,5.438
MDA,2010,7.1,7.4,7.4,-0.481,25.5,6.977
MDA,2011,5.8,7.6,6.7,-0.852,24.2,8.417
MDA,2012,-0.6,4.6,5.6,-0.644,31.3,8.708
MDA,2013,9.0,4.6,5.1,-0.49,30.0,9.496
MDA,2014,5.0,5.1,3.9,-0.568,35.4,9.402
MDA,2015,-0.7,9.6,5.0,-0.463,42.1,7.778
MDA,2016,4.6,6.4,4.2,-0.288,39.7,7.981
MDA,2017,4.2,6.5,4.1,-0.555,34.9,9.515
MDA,2018,4.1,3.6,3.1,-1.212,31.8,11.252
MDA,2019,3.6,4.8,5.1,-1.106,28.8,11.737
MDA,2020,-8.3,3.8,3.8,-0.887,36.6,11.53
MDA,2021,13.9,5.1,3.3,-1.699,33.6,13.694
MDA,2022,-4.6,28.7,3.1,-2.484,35.0,14.524
MDA,2023,1.2,13.4,4.6,-1.895,34.9,16.711
MDA,2024,0.1,4.7,4.0,-2.917,38.8,18.201
MDA,2025,1.7,7.7,3.5,-3.785,37.8,19.62
MDA,2026,2.2,5.5,3.5,-4.289,39.2,21.024
MDA,2027,3.5,5.0,3.5,-4.408,41.0,22.956
MDA,2028,3.7,5.0,3.5,-4.467,42.5,25.115
MDA,2029,3.7,5.0,3.5,-4.483,43.0,27.477
MDA,2030,3.5,5.0,3.5,-4.436,42.7,30.003
MNG,1980,6.4,,,,,2.728
MNG,1981,8.4,,,,,2.854
MNG,1982,8.3,,,,,2.963
MNG,1983,5.8,,,,,3.071
MNG,1984,5.9,,,,,2.837
MNG,1985,5.7,,,,,3.294
MNG,1986,9.4,,,,,3.636
MNG,1987,3.5,,,,,4.086
MNG,1988,5.1,,,,,4.104
MNG,1989,4.2,,,,,4.275
MNG,1990,-2.5,,,,,2.678
MNG,1991,-9.2,120.2,,-0.095,,2.821
MNG,1992,-9.3,202.9,,-0.038,,1.566
MNG,1993,-3.2,268.4,,0.031,,0.771
MNG,1994,2.1,193.4,,0.038,,0.926
MNG,1995,6.4,0.2,,0.026,,1.452
MNG,1996,2.2,46.8,,-0.037,,1.348
MNG,1997,3.9,30.0,,0.074,,1.181
MNG,1998,3.3,9.5,,-0.076,,1.125
MNG,1999,3.1,7.6,,-0.06,,1.057
MNG,2000,1.1,11.3,,-0.07,,1.137
MNG,2001,4.6,6.4,,-0.062,,1.268
MNG,2002,5.3,0.9,,-0.105,,1.397
MNG,2003,7.4,5.2,,-0.099,,1.595
MNG,2004,9.4,8.3,,0.063,,1.992
MNG,2005,6.5,12.6,,0.088,,2.523
MNG,2006,8.2,4.4,,0.372,40.9,3.414
MNG,2007,8.8,9.6,11.3,0.172,36.1,4.235
MNG,2008,7.8,28.0,9.2,-0.691,31.0,5.623
MNG,2009,-2.1,7.6,11.6,-0.342,48.5,4.584
MNG,2010,7.3,8.3,9.9,-0.885,31.0,7.185
MNG,2011,17.3,8.8,7.7,-4.512,32.7,10.41
MNG,2012,12.3,13.8,8.2,-5.381,43.7,12.278
MNG,2013,11.6,10.6,7.9,-4.732,49.4,12.582
MNG,2014,7.9,12.9,7.9,-1.934,44.0,12.227
MNG,2015,2.4,6.8,7.5,-0.948,50.5,11.62
MNG,2016,1.5,0.8,10.0,-0.7,78.7,11.154
MNG,2017,5.6,4.3,8.8,-1.155,86.9,11.481
MNG,2018,7.7,6.8,7.8,-2.207,76.5,13.207
MNG,2019,5.6,7.3,9.9,-2.162,66.8,14.206
MNG,2020,-4.6,3.7,6.7,-0.675,83.4,13.313
MNG,2021,1.6,7.4,8.3,-2.108,67.4,15.286
MNG,2022,5.0,15.1,6.4,-2.303,64.6,17.146
MNG,2023,7.4,10.4,5.3,0.121,46.7,20.315
MNG,2024,5.1,6.2,5.0,-2.485,44.1,23.795
MNG,2025,5.5,8.3,5.0,-3.603,46.6,25.105
MNG,2026,5.5,8.1,5.0,-3.459,49.7,26.52
MNG,2027,5.5,7.9,5.0,-3.501,53.0,27.972
MNG,2028,5.3,7.4,5.0,-3.747,56.1,29.452
MNG,2029,5.0,6.8,5.0,-3.921,58.5,30.918
MNG,2030,5.0,6.6,5.0,-4.078,59.9,32.498
MNE,2001,1.1,23.7,,-0.157,,1.148
MNE,2002,1.9,19.7,,-0.146,85.7,1.267
MNE,2003,2.5,7.5,,-0.115,48.6,1.679
MNE,2004,4.4,3.1,,-0.149,45.4,2.07
